error_type,run_id,model_name,debate_role,topic_id,turn_index,word_count,utterance,confidence
long_but_evidence_poor,run_20260208_102927,gemma3:27b,moderator,mrna_vaccine_safety,3,232.0,"[MODERATOR][Round 1 Recap]
Agreements: Both agents acknowledge the rapid development timeline of mRNA vaccines., Both acknowledge the existence of liability protections for manufacturers (PREP Act)., Both agree that establishing confidence in vaccine safety is crucial.
Disagreements: CA argues the speed and liability protections demonstrate a prioritization of profit over safety, leading to untrustworthiness. SA counters that these factors necessitate different, but active, safety monitoring methods., CA frames the limited long-term data as a consequence of a deliberately compressed timeline, while SA argues it’s a matter of time elapsed and robust post-market surveillance is in place., CA implies a conspiracy, while SA attributes the speed to scientific advancements and funding.
Detected moves: Appeal to Motive (CA): Suggests manufacturers are driven by profit, lacking direct evidence., False Dichotomy (CA): Frames the situation as either trustworthy traditional vaccines or untrustworthy mRNA vaccines., Strawman (SA): Misrepresents CA's argument as claiming shortcuts in safety testing rather than questioning the overall process., Burden of Proof Shift (CA): Asks SA to prove independent research exists, rather than providing evidence for their claim of compromised safety.
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA, beyond the speed of development and liability protections, what *specific* data points or anomalies lead you to believe the mRNA vaccines are fundamentally untrustworthy?, SA, how do you address the concerns about the potential for long-term adverse effects given the relatively short time mRNA vaccines have been in use?",
long_but_evidence_poor,run_20260208_225610,gemma3:27b,moderator,ai_surveillance,6,231.0,"[MODERATOR][Round 2 Recap]
Agreements: Both agents acknowledge the global deployment of AI surveillance systems., Both agree that misuse or overreach of these systems is a valid concern., Both agents express a desire for evidence to support their claims., Both agents are open to changing their minds with sufficient evidence.
Disagreements: CA argues for a pattern of coordinated control, while SA emphasizes the possibility of isolated incidents and competing motivations., CA prioritizes circumstantial evidence and pattern recognition, while SA demands concrete proof of a coordinated plan., CA frames the issue as a question of *whether* coordination exists, while SA focuses on the *degree* of control exerted., CA suggests direct proof is unlikely due to secrecy, while SA believes specific implementations and policies can reveal intent.
Detected moves: Appeal to secrecy (CA): Claims evidence of coordination is obscured by design., Strawman (SA - clarify section): Misrepresents CA's argument as solely focused on preemptive neutralization of threats, rather than a broader concern about control., Burden of proof shift (CA): Implies SA must disprove coordination rather than CA proving it.
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA: Beyond the 'Five Eyes' alliance, what specific mechanisms or evidence would demonstrate a coordinated effort to *implement* control through AI surveillance, rather than simply sharing data?, SA: How can we differentiate between legitimate security concerns driving AI surveillance deployment and the potential for creeping control, given the inherent dual-use nature of the technology?",
long_but_evidence_poor,run_20260208_110425,gemma3:27b,moderator,deep_state,6,231.0,"[MODERATOR][Round 2 Recap]
Agreements: Both agents acknowledge systemic issues and lack of perfect oversight within intelligence agencies., Both agree that proving a 'deep state' requires more than just identifying potential incentives for misconduct., Both agents are seeking concrete evidence to support their claims, though they differ on what constitutes sufficient evidence., Both acknowledge the difficulty of obtaining evidence given the secrecy surrounding these agencies.
Disagreements: CA argues systemic incentives *constitute* 'deep state' influence, while SA argues it requires demonstrating coordinated control overriding elected officials., CA emphasizes the difficulty of obtaining evidence *because* of secrecy, while SA views this as a challenge to be overcome with rigorous investigation., CA frames failures of oversight as part of a pattern, while SA suggests alternative explanations like incompetence or political pressure., CA focuses on the *system* as the driver, while SA emphasizes the need for evidence of *coordinated action*.
Detected moves: appeal to authority (CA referencing leaks), false dichotomy (SA framing it as either coordinated control or fragmented actions), burden of proof shift (CA asking for safeguards, implying SA should prove they don't exist), selective evidence (both sides choosing examples to support their claims)
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA, how would you differentiate between systemic incentives leading to misconduct and a coordinated effort to control policy?, SA, what level of evidence would be sufficient to convince you that intelligence agencies are consistently overriding the decisions of elected officials?",
long_but_evidence_poor,run_20260208_111131,gemma3:27b,moderator,election_fraud,9,230.0,"[MODERATOR][Round 3 Recap]
Agreements: Both agents acknowledge the existence of systemic incentives and potential conflicts of interest within the election system., Both agree that addressing technical flaws is important, though they differ on whether this is a sufficient response to concerns about manipulation., Both agents recognize the need for evidence to support claims of manipulation, though they disagree on the standard of evidence required.
Disagreements: CA argues that focusing solely on technical flaws deflects from the core issue of who benefits from a manipulable system, while SA maintains that addressing technical issues is necessary regardless of intent., CA emphasizes a pattern of systemic risk based on multiple factors, while SA demands a direct causal link between incentives and altered outcomes., CA relies on reports from independent media, while SA prioritizes corroboration from more reliable sources.
Detected moves: Burden of proof shift (CA implying SA must disprove manipulation instead of providing evidence for it), Appeal to motive (CA suggesting benefits to powerful elites are sufficient evidence of manipulation), Vague generalization ('those in power' - SA), Strawman (CA misrepresenting SA's position as dismissing systemic issues entirely)
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA: Beyond identifying vulnerabilities, what specific regulatory changes would SA propose to mitigate the risks associated with vendor conflicts of interest?, SA: How would CA address the challenge of distinguishing between statistically significant anomalies and expected variations in election results, given the complexity of voting patterns?",
long_but_evidence_poor,run_20260208_111711,gemma3:27b,moderator,5g_health_risks,9,230.0,"[MODERATOR][Round 3 Recap]
Agreements: Both agents acknowledge potential biases in research funding and regulation., Both agree that identifying biological effects is important, though they differ on the level of evidence needed., Both acknowledge the importance of considering individual variability in responses to environmental stressors., Both agree that robust evidence is needed to assess the safety of 5G.
Disagreements: CA argues that the demand for 'reproducible results' is a tactic to silence dissent, while SA views it as a fundamental principle of scientific inquiry., CA emphasizes the precautionary principle and prioritizes public health, while SA stresses the need to balance precaution with economic and social costs., CA focuses on systemic issues of regulatory capture, while SA requests specific examples of demonstrable influence., CA argues against expecting a 'consistent' effect due to biological complexity, while SA seeks generalizable effects for public health guidelines.
Detected moves: Appeal to authority (CA referencing tobacco industry), Analogy (SA dismissing tobacco industry comparison as simply an analogy), Burden of proof shift (CA implying safety must be *disproven*, SA requesting specific evidence of influence), Strawman (CA characterizing SA's request for a mechanism as demanding 'absolute certainty')
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA, beyond alleging bias, can you provide specific instances of how industry funding has demonstrably altered research outcomes related to 5G?, SA, how can we ensure that the pursuit of 'reproducible results' doesn't inadvertently stifle potentially important research that challenges established norms?",
long_but_evidence_poor,run_20260208_123231,gemma3:27b,moderator,food_additives,3,228.0,"[MODERATOR][Round 1 Recap]
Agreements: Both agents acknowledge potential conflicts of interest within regulatory agencies., Both agree that long-term studies are crucial for evaluating the safety of food additives., Both recognize the complexity of chronic diseases and the difficulty of establishing direct causal links., Both agents have clearly stated what evidence would change their minds.
Disagreements: CA argues additives are *intentionally* harmful for profit, while SA claims this lacks sufficient evidence and attributes it to speculative reasoning., CA emphasizes synergistic effects of multiple additives, while SA focuses on establishing causal links for individual additives., CA points to differences in regulations between countries as evidence of intentional harm, while SA attributes this to differing risk/benefit assessments., CA believes independent research is suppressed, while SA argues correlation does not equal causation.
Detected moves: Appeal to conspiracy (CA - implying deliberate harm without direct proof), Burden of proof shift (CA - asking SA to prove agencies *aren't* biased), Selective evidence (CA - highlighting research supporting their claim while downplaying counter-evidence), Strawman (SA - framing CA's argument as solely based on medical industry benefit, ignoring other potential motivations)
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA: Can you elaborate on the specific mechanisms by which regulatory capture leads to the approval of harmful additives, beyond simply stating a conflict of interest exists?, SA: How do you address the documented instances of industry funding influencing research outcomes related to food additives?",
long_but_evidence_poor,run_20260208_211930,gemma3:27b,moderator,mrna_vaccine_safety,9,226.0,"[MODERATOR][Round 3 Recap]
Agreements: Both agents acknowledge the existence of breakthrough infections and adverse events., Both agents agree that data is important for assessing vaccine safety, though they disagree on what data is acceptable and how it should be interpreted., Both agents are seeking evidence to support their claims regarding long-term effects.
Disagreements: CA argues that current data is biased and downplays adverse events, while SA insists on a clear distinction between breakthrough infections and adverse events and requests direct evidence of a causal link., CA emphasizes the potential for underreporting and lack of rigorous follow-up in VAERS, while SA implicitly trusts existing systems., CA focuses on the *severity* of breakthrough infections as a key metric, while SA prioritizes understanding the separate phenomenon of adverse events.
Detected moves: Anomaly-emphasis (CA): Highlighting potential anomalies to cast doubt on the overall safety profile., Burden of proof shift (CA): Implies SA must disprove harm rather than providing evidence of it., Appeal to authority (implicit in both): Reliance on CDC data without fully acknowledging potential biases., False dichotomy (CA): Framing the issue as either acknowledging adverse events or dismissing them as coincidental.
Scores: civility=4/5, epistemic=3/5, bridge=3/5
Next questions: CA: What specific criteria would SA require to consider VAERS data reliable and warrant further investigation?, SA: How does CA propose to account for confounding factors when analyzing adverse event data following vaccine rollout?",
long_but_evidence_poor,run_20260208_115100,gemma3:27b,moderator,flat_earth,15,226.0,"[MODERATOR][Round 5 Recap]
Agreements: Both agents acknowledge the potential for institutional bias within space agencies., Both agree that extraordinary claims require extraordinary evidence., Both recognize the importance of independent verification, though they disagree on what constitutes 'independent'., Both acknowledge the existence of anomalies and discrepancies in data, but disagree on their interpretation.
Disagreements: CA argues systemic bias *implies* deception, while SA insists bias alone isn't proof of conspiracy., CA views current verification methods as circular reasoning, while SA sees them as valid due to broader applications., CA demands independent research *specifically* challenging the Earth’s shape, while SA points to existing independent research aligning with a spherical Earth., CA prioritizes challenging paradigms, while SA emphasizes the need to discredit existing evidence.
Detected moves: Appeal to motive (CA, suggesting bias explains deception), Burden of proof shift (CA, asking SA to explain lack of independent research), Strawman (SA, characterizing CA's argument as solely relying on questioning motives), False dichotomy (CA, framing it as either accepting current narrative or seeking truly independent verification)
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA: If independent verification is possible, why is the current evidence so overwhelmingly consistent with a spherical Earth, even when analyzed by those skeptical of established institutions?, SA: What specific, falsifiable predictions would a flat Earth model make that differ from a spherical Earth model, and how could these predictions be tested using readily available data?",
long_but_evidence_poor,run_20260208_110425,gemma3:27b,moderator,deep_state,15,225.0,"[MODERATOR][Round 5 Recap]
Agreements: Both agents acknowledge the existence of bureaucratic influence within government., Both agents agree that identifying causal links between actors and policy outcomes is challenging., Both acknowledge the difficulty of investigating clandestine networks., Both agree that evidence is needed to support claims of systemic control.
Disagreements: CA argues the scientific method is inherently biased when applied to investigating a 'deep state,' while SA insists on empirical evidence and testable hypotheses., CA emphasizes narrative control as a key mechanism of the 'deep state,' while SA prioritizes analyzing publicly available data on lobbying and legislative processes., CA views institutional self-preservation as proof of systemic resilience, while SA sees it as distinct from deliberate subversion of elected officials., CA questions the possibility of unbiased investigation, while SA proposes discriminating tests and analyses.
Detected moves: appeal to authority (CA - referencing the Church Committee), burden of proof shift (CA - questioning safeguards), rational actor fallacy (CA), strawman (SA - characterizing CA's argument as solely relying on speculation)
Scores: civility=4/5, epistemic=4/5, bridge=3/5
Next questions: CA, can you articulate a specific, falsifiable prediction that would support your claim of a 'deep state' controlling policy, beyond the observation of institutional resilience?, SA, how do you account for the possibility that bureaucratic inertia or agency biases *could* contribute to outcomes that diverge from the stated preferences of elected officials, even without a coordinated effort to subvert them?",
long_but_evidence_poor,run_20260208_111131,gemma3:27b,moderator,election_fraud,3,225.0,"[MODERATOR][Round 1 Recap]
Agreements: Both agents acknowledge the potential for vulnerabilities in electronic voting systems., Both agree that transparency is desirable, though they differ on the reasons why it is lacking., Both agents identify the importance of auditing and security testing., Both agents agree that election integrity is paramount, even if they disagree on the greatest threats to it.
Disagreements: CA argues vulnerabilities are *systematically designed* for manipulation, while SA attributes them to complexity, negligence, or cost-cutting., CA focuses on the motivations of those controlling the systems, while SA emphasizes the technical aspects and plausible alternative explanations., CA sees the lack of transparency as evidence of malicious intent, while SA views it as standard industry practice., CA emphasizes the dismantling of paper trails, while SA focuses on the probability of successful manipulation regardless of the system.
Detected moves: appeal to authority (CA referencing 'reddit.com/r/conspiracy'), burden of proof shift (CA asking why audits aren't allowed, implying guilt), false dichotomy (SA framing the issue as either intentional manipulation or technical flaws), speculation (both agents inferring intent)
Scores: civility=5/5, epistemic=4/5, bridge=3/5
Next questions: CA: Can you address the documented instances of source code being shielded from independent review, and explain how this differs from typical software practices?, SA: How would you differentiate between a vulnerability resulting from negligence and one intentionally designed for manipulation, and what evidence would be sufficient to establish intent?",
high_confidence_low_evidence,run_20260208_195239,gemma3:27b,opponent,flat_earth,14,,The claim that the Earth is flat and space agencies are engaged in a coordinated deception lacks credible evidence and relies on misinterpretations of observable phenomena. The spherical Earth model remains the most parsimonious and well-supported explanation.,90.0
high_confidence_low_evidence,run_20260209_003339,gemma3:27b,opponent,covid_vaccine_microchips,11,,"The motion—that COVID-19 vaccines contain microchips for population tracking—is unsupported by evidence and relies on unsubstantiated claims. A more plausible explanation is that vaccine components serve immunological purposes, and concerns about tracking stem from misinterpretations of digital health initiatives.",90.0
high_confidence_low_evidence,run_20260209_085513,gemma3:27b,opponent,food_additives,11,,"While acknowledging the potential for influence, framing the approval process as ‘corrupted’ implies intentional and pervasive wrongdoing, a claim unsupported by evidence and requiring a higher standard of proof than demonstrated.",88.0
high_confidence_low_evidence,run_20260209_082234,gemma3:27b,opponent,chemtrails,8,,The assertion that commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs is not supported by evidence and is more likely explained by the natural phenomenon of contrail formation and atmospheric processes.,85.0
high_confidence_low_evidence,run_20260208_190908,gemma3:27b,opponent,5g_health_risks,8,,"The motion asserting 5G networks cause serious health problems, including immune system damage, is not currently supported by reliable evidence and relies on unsubstantiated claims; while ongoing monitoring is prudent, available data do not demonstrate a causal link.",85.0
high_confidence_low_evidence,run_20260209_081023,gemma3:27b,opponent,ai_surveillance,14,,The claim that AI-powered surveillance systems are deployed as part of a coordinated plan for total population monitoring and control lacks sufficient evidence and relies heavily on speculative interpretation of available data.,85.0
high_confidence_low_evidence,run_20260209_085513,gemma3:27b,opponent,food_additives,8,,The motion—that approved food additives are intentionally harmful and designed to create chronic diseases for medical industry benefit—is not supported by available evidence and relies on unsubstantiated claims of malicious intent.,85.0
high_confidence_low_evidence,run_20260209_013459,gemma3:27b,opponent,5g_health_risks,11,,"The motion asserting 5G networks cause serious health problems, including immune system damage, is not currently supported by reliable evidence and relies on unsubstantiated claims of danger.",85.0
high_confidence_low_evidence,run_20260209_081542,gemma3:27b,opponent,climate_change_hoax,8,,The claim that climate change is a manufactured crisis to increase taxation and control lacks sufficient evidence and overlooks established scientific consensus regarding anthropogenic climate change.,85.0
high_confidence_low_evidence,run_20260209_010259,gemma3:27b,opponent,moon_landing_hoax,8,,The claim that the Apollo moon landings were staged is not supported by available evidence and relies on misinterpretations and unsubstantiated assertions. A preponderance of evidence supports the authenticity of the landings.,85.0
high_confidence_low_evidence,run_20260209_034539,gemma3:27b,proponent,big_pharma,11,,The pharmaceutical industry prioritizes profit over genuine cures.,80.0
high_confidence_low_evidence,run_20260208_222452,gemma3:27b,proponent,election_fraud,13,,"The insistence on demonstrable 'proof' of manipulation ignores how a sophisticated operation would function – not through blatant alterations, but through subtle adjustments designed to exploit existing systemic vulnerabilities and create a narrative of legitimate results.",78.0
high_confidence_low_evidence,run_20260208_102359,gemma3:27b,proponent,covid_vaccine_microchips,10,,"The insistence on demonstrable proof of microchips within the vaccine ignores the more likely scenario: that data collection and tracking occur *through* existing digital health infrastructure, controlled by entities with known surveillance capabilities.",75.0
